atom_id,x_gt,y_gt
0,24.575460480322658,25.291046453083318
1,40.57546048032266,25.291046453083318
2,56.57546048032266,25.291046453083318
3,72.57546048032266,25.291046453083318
4,88.57546048032266,25.291046453083318
5,104.57546048032266,25.291046453083318
6,120.57546048032266,25.291046453083318
7,136.57546048032265,25.291046453083318
8,152.57546048032265,25.291046453083318
9,168.57546048032265,25.291046453083318
10,184.57546048032265,25.291046453083318
11,200.57546048032265,25.291046453083318
12,216.57546048032265,25.291046453083318
13,232.57546048032265,25.291046453083318
14,24.575460480322658,41.29104645308332
15,40.57546048032266,41.29104645308332
16,56.57546048032266,41.29104645308332
17,72.57546048032266,41.29104645308332
18,88.57546048032266,41.29104645308332
19,104.57546048032266,41.29104645308332
20,120.57546048032266,41.29104645308332
21,136.57546048032265,41.29104645308332
22,152.57546048032265,41.29104645308332
23,168.57546048032265,41.29104645308332
24,184.57546048032265,41.29104645308332
25,200.57546048032265,41.29104645308332
26,216.57546048032265,41.29104645308332
27,232.57546048032265,41.29104645308332
28,24.575460480322658,57.29104645308332
29,40.57546048032266,57.29104645308332
30,56.57546048032266,57.29104645308332
31,72.57546048032266,57.29104645308332
32,88.57546048032266,57.29104645308332
33,104.57546048032266,57.29104645308332
34,120.57546048032266,57.29104645308332
35,136.57546048032265,57.29104645308332
36,152.57546048032265,57.29104645308332
37,168.57546048032265,57.29104645308332
38,184.57546048032265,57.29104645308332
39,200.57546048032265,57.29104645308332
40,216.57546048032265,57.29104645308332
41,232.57546048032265,57.29104645308332
42,24.575460480322658,73.29104645308333
43,40.57546048032266,73.29104645308333
44,56.57546048032266,73.29104645308333
45,72.57546048032266,73.29104645308333
46,88.57546048032266,73.29104645308333
47,104.57546048032266,73.29104645308333
48,120.57546048032266,73.29104645308333
49,136.57546048032265,73.29104645308333
50,152.57546048032265,73.29104645308333
51,168.57546048032265,73.29104645308333
52,184.57546048032265,73.29104645308333
53,200.57546048032265,73.29104645308333
54,216.57546048032265,73.29104645308333
55,232.57546048032265,73.29104645308333
56,24.575460480322658,89.29104645308333
57,40.57546048032266,89.29104645308333
58,56.57546048032266,89.29104645308333
59,72.57546048032266,89.29104645308333
60,88.57546048032266,89.29104645308333
61,104.57546048032266,89.29104645308333
62,120.57546048032266,89.29104645308333
63,136.57546048032265,89.29104645308333
64,152.57546048032265,89.29104645308333
65,168.57546048032265,89.29104645308333
66,184.57546048032265,89.29104645308333
67,200.57546048032265,89.29104645308333
68,216.57546048032265,89.29104645308333
69,232.57546048032265,89.29104645308333
70,24.575460480322658,105.29104645308333
71,40.57546048032266,105.29104645308333
72,56.57546048032266,105.29104645308333
73,72.57546048032266,105.29104645308333
74,88.57546048032266,105.29104645308333
75,104.57546048032266,105.29104645308333
76,120.57546048032266,105.29104645308333
77,136.57546048032265,105.29104645308333
78,152.57546048032265,105.29104645308333
79,168.57546048032265,105.29104645308333
80,184.57546048032265,105.29104645308333
81,200.57546048032265,105.29104645308333
82,216.57546048032265,105.29104645308333
83,232.57546048032265,105.29104645308333
84,24.575460480322658,121.29104645308333
85,40.57546048032266,121.29104645308333
86,56.57546048032266,121.29104645308333
87,72.57546048032266,121.29104645308333
88,88.57546048032266,121.29104645308333
89,104.57546048032266,121.29104645308333
90,120.57546048032266,121.29104645308333
91,136.57546048032265,121.29104645308333
92,152.57546048032265,121.29104645308333
93,168.57546048032265,121.29104645308333
94,184.57546048032265,121.29104645308333
95,200.57546048032265,121.29104645308333
96,216.57546048032265,121.29104645308333
97,232.57546048032265,121.29104645308333
98,24.575460480322658,137.2910464530833
99,40.57546048032266,137.2910464530833
100,56.57546048032266,137.2910464530833
101,72.57546048032266,137.2910464530833
102,88.57546048032266,137.2910464530833
103,104.57546048032266,137.2910464530833
104,120.57546048032266,137.2910464530833
105,136.57546048032265,137.2910464530833
106,152.57546048032265,137.2910464530833
107,168.57546048032265,137.2910464530833
108,184.57546048032265,137.2910464530833
109,200.57546048032265,137.2910464530833
110,216.57546048032265,137.2910464530833
111,232.57546048032265,137.2910464530833
112,24.575460480322658,153.2910464530833
113,40.57546048032266,153.2910464530833
114,56.57546048032266,153.2910464530833
115,72.57546048032266,153.2910464530833
116,88.57546048032266,153.2910464530833
117,104.57546048032266,153.2910464530833
118,120.57546048032266,153.2910464530833
119,136.57546048032265,153.2910464530833
120,152.57546048032265,153.2910464530833
121,168.57546048032265,153.2910464530833
122,184.57546048032265,153.2910464530833
123,200.57546048032265,153.2910464530833
124,216.57546048032265,153.2910464530833
125,232.57546048032265,153.2910464530833
126,24.575460480322658,169.2910464530833
127,40.57546048032266,169.2910464530833
128,56.57546048032266,169.2910464530833
129,72.57546048032266,169.2910464530833
130,88.57546048032266,169.2910464530833
131,104.57546048032266,169.2910464530833
132,120.57546048032266,169.2910464530833
133,136.57546048032265,169.2910464530833
134,152.57546048032265,169.2910464530833
135,168.57546048032265,169.2910464530833
136,184.57546048032265,169.2910464530833
137,200.57546048032265,169.2910464530833
138,216.57546048032265,169.2910464530833
139,232.57546048032265,169.2910464530833
140,24.575460480322658,185.2910464530833
141,40.57546048032266,185.2910464530833
142,56.57546048032266,185.2910464530833
143,72.57546048032266,185.2910464530833
144,88.57546048032266,185.2910464530833
145,104.57546048032266,185.2910464530833
146,120.57546048032266,185.2910464530833
147,136.57546048032265,185.2910464530833
148,152.57546048032265,185.2910464530833
149,168.57546048032265,185.2910464530833
150,184.57546048032265,185.2910464530833
151,200.57546048032265,185.2910464530833
152,216.57546048032265,185.2910464530833
153,232.57546048032265,185.2910464530833
154,24.575460480322658,201.2910464530833
155,40.57546048032266,201.2910464530833
156,56.57546048032266,201.2910464530833
157,72.57546048032266,201.2910464530833
158,88.57546048032266,201.2910464530833
159,104.57546048032266,201.2910464530833
160,120.57546048032266,201.2910464530833
161,136.57546048032265,201.2910464530833
162,152.57546048032265,201.2910464530833
163,168.57546048032265,201.2910464530833
164,184.57546048032265,201.2910464530833
165,200.57546048032265,201.2910464530833
166,216.57546048032265,201.2910464530833
167,232.57546048032265,201.2910464530833
168,24.575460480322658,217.2910464530833
169,40.57546048032266,217.2910464530833
170,56.57546048032266,217.2910464530833
171,72.57546048032266,217.2910464530833
172,88.57546048032266,217.2910464530833
173,104.57546048032266,217.2910464530833
174,120.57546048032266,217.2910464530833
175,136.57546048032265,217.2910464530833
176,152.57546048032265,217.2910464530833
177,168.57546048032265,217.2910464530833
178,184.57546048032265,217.2910464530833
179,200.57546048032265,217.2910464530833
180,216.57546048032265,217.2910464530833
181,232.57546048032265,217.2910464530833
182,24.575460480322658,233.2910464530833
183,40.57546048032266,233.2910464530833
184,56.57546048032266,233.2910464530833
185,72.57546048032266,233.2910464530833
186,88.57546048032266,233.2910464530833
187,104.57546048032266,233.2910464530833
188,120.57546048032266,233.2910464530833
189,136.57546048032265,233.2910464530833
190,152.57546048032265,233.2910464530833
191,168.57546048032265,233.2910464530833
192,184.57546048032265,233.2910464530833
193,200.57546048032265,233.2910464530833
194,216.57546048032265,233.2910464530833
195,232.57546048032265,233.2910464530833
