atom_id,x_gt,y_gt
0,25.31052468797033,24.52665759648826
1,41.31052468797033,24.52665759648826
2,57.31052468797033,24.52665759648826
3,73.31052468797033,24.52665759648826
4,89.31052468797033,24.52665759648826
5,105.31052468797033,24.52665759648826
6,121.31052468797033,24.52665759648826
7,137.31052468797031,24.52665759648826
8,153.31052468797031,24.52665759648826
9,169.31052468797031,24.52665759648826
10,185.31052468797031,24.52665759648826
11,201.31052468797031,24.52665759648826
12,217.31052468797031,24.52665759648826
13,233.31052468797031,24.52665759648826
14,25.31052468797033,40.526657596488256
15,41.31052468797033,40.526657596488256
16,57.31052468797033,40.526657596488256
17,73.31052468797033,40.526657596488256
18,89.31052468797033,40.526657596488256
19,105.31052468797033,40.526657596488256
20,121.31052468797033,40.526657596488256
21,137.31052468797031,40.526657596488256
22,153.31052468797031,40.526657596488256
23,169.31052468797031,40.526657596488256
24,185.31052468797031,40.526657596488256
25,201.31052468797031,40.526657596488256
26,217.31052468797031,40.526657596488256
27,233.31052468797031,40.526657596488256
28,25.31052468797033,56.526657596488256
29,41.31052468797033,56.526657596488256
30,57.31052468797033,56.526657596488256
31,73.31052468797033,56.526657596488256
32,89.31052468797033,56.526657596488256
33,105.31052468797033,56.526657596488256
34,121.31052468797033,56.526657596488256
35,137.31052468797031,56.526657596488256
36,153.31052468797031,56.526657596488256
37,169.31052468797031,56.526657596488256
38,185.31052468797031,56.526657596488256
39,201.31052468797031,56.526657596488256
40,217.31052468797031,56.526657596488256
41,233.31052468797031,56.526657596488256
42,25.31052468797033,72.52665759648826
43,41.31052468797033,72.52665759648826
44,57.31052468797033,72.52665759648826
45,73.31052468797033,72.52665759648826
46,89.31052468797033,72.52665759648826
47,105.31052468797033,72.52665759648826
48,121.31052468797033,72.52665759648826
49,137.31052468797031,72.52665759648826
50,153.31052468797031,72.52665759648826
51,169.31052468797031,72.52665759648826
52,185.31052468797031,72.52665759648826
53,201.31052468797031,72.52665759648826
54,217.31052468797031,72.52665759648826
55,233.31052468797031,72.52665759648826
56,25.31052468797033,88.52665759648826
57,41.31052468797033,88.52665759648826
58,57.31052468797033,88.52665759648826
59,73.31052468797033,88.52665759648826
60,89.31052468797033,88.52665759648826
61,105.31052468797033,88.52665759648826
62,121.31052468797033,88.52665759648826
63,137.31052468797031,88.52665759648826
64,153.31052468797031,88.52665759648826
65,169.31052468797031,88.52665759648826
66,185.31052468797031,88.52665759648826
67,201.31052468797031,88.52665759648826
68,217.31052468797031,88.52665759648826
69,233.31052468797031,88.52665759648826
70,25.31052468797033,104.52665759648826
71,41.31052468797033,104.52665759648826
72,57.31052468797033,104.52665759648826
73,73.31052468797033,104.52665759648826
74,89.31052468797033,104.52665759648826
75,105.31052468797033,104.52665759648826
76,121.31052468797033,104.52665759648826
77,137.31052468797031,104.52665759648826
78,153.31052468797031,104.52665759648826
79,169.31052468797031,104.52665759648826
80,185.31052468797031,104.52665759648826
81,201.31052468797031,104.52665759648826
82,217.31052468797031,104.52665759648826
83,233.31052468797031,104.52665759648826
84,25.31052468797033,120.52665759648826
85,41.31052468797033,120.52665759648826
86,57.31052468797033,120.52665759648826
87,73.31052468797033,120.52665759648826
88,89.31052468797033,120.52665759648826
89,105.31052468797033,120.52665759648826
90,121.31052468797033,120.52665759648826
91,137.31052468797031,120.52665759648826
92,153.31052468797031,120.52665759648826
93,169.31052468797031,120.52665759648826
94,185.31052468797031,120.52665759648826
95,201.31052468797031,120.52665759648826
96,217.31052468797031,120.52665759648826
97,233.31052468797031,120.52665759648826
98,25.31052468797033,136.52665759648826
99,41.31052468797033,136.52665759648826
100,57.31052468797033,136.52665759648826
101,73.31052468797033,136.52665759648826
102,89.31052468797033,136.52665759648826
103,105.31052468797033,136.52665759648826
104,121.31052468797033,136.52665759648826
105,137.31052468797031,136.52665759648826
106,153.31052468797031,136.52665759648826
107,169.31052468797031,136.52665759648826
108,185.31052468797031,136.52665759648826
109,201.31052468797031,136.52665759648826
110,217.31052468797031,136.52665759648826
111,233.31052468797031,136.52665759648826
112,25.31052468797033,152.52665759648826
113,41.31052468797033,152.52665759648826
114,57.31052468797033,152.52665759648826
115,73.31052468797033,152.52665759648826
116,89.31052468797033,152.52665759648826
117,105.31052468797033,152.52665759648826
118,121.31052468797033,152.52665759648826
119,137.31052468797031,152.52665759648826
120,153.31052468797031,152.52665759648826
121,169.31052468797031,152.52665759648826
122,185.31052468797031,152.52665759648826
123,201.31052468797031,152.52665759648826
124,217.31052468797031,152.52665759648826
125,233.31052468797031,152.52665759648826
126,25.31052468797033,168.52665759648826
127,41.31052468797033,168.52665759648826
128,57.31052468797033,168.52665759648826
129,73.31052468797033,168.52665759648826
130,89.31052468797033,168.52665759648826
131,105.31052468797033,168.52665759648826
132,121.31052468797033,168.52665759648826
133,137.31052468797031,168.52665759648826
134,153.31052468797031,168.52665759648826
135,169.31052468797031,168.52665759648826
136,185.31052468797031,168.52665759648826
137,201.31052468797031,168.52665759648826
138,217.31052468797031,168.52665759648826
139,233.31052468797031,168.52665759648826
140,25.31052468797033,184.52665759648826
141,41.31052468797033,184.52665759648826
142,57.31052468797033,184.52665759648826
143,73.31052468797033,184.52665759648826
144,89.31052468797033,184.52665759648826
145,105.31052468797033,184.52665759648826
146,121.31052468797033,184.52665759648826
147,137.31052468797031,184.52665759648826
148,153.31052468797031,184.52665759648826
149,169.31052468797031,184.52665759648826
150,185.31052468797031,184.52665759648826
151,201.31052468797031,184.52665759648826
152,217.31052468797031,184.52665759648826
153,233.31052468797031,184.52665759648826
154,25.31052468797033,200.52665759648826
155,41.31052468797033,200.52665759648826
156,57.31052468797033,200.52665759648826
157,73.31052468797033,200.52665759648826
158,89.31052468797033,200.52665759648826
159,105.31052468797033,200.52665759648826
160,121.31052468797033,200.52665759648826
161,137.31052468797031,200.52665759648826
162,153.31052468797031,200.52665759648826
163,169.31052468797031,200.52665759648826
164,185.31052468797031,200.52665759648826
165,201.31052468797031,200.52665759648826
166,217.31052468797031,200.52665759648826
167,233.31052468797031,200.52665759648826
168,25.31052468797033,216.52665759648826
169,41.31052468797033,216.52665759648826
170,57.31052468797033,216.52665759648826
171,73.31052468797033,216.52665759648826
172,89.31052468797033,216.52665759648826
173,105.31052468797033,216.52665759648826
174,121.31052468797033,216.52665759648826
175,137.31052468797031,216.52665759648826
176,153.31052468797031,216.52665759648826
177,169.31052468797031,216.52665759648826
178,185.31052468797031,216.52665759648826
179,201.31052468797031,216.52665759648826
180,217.31052468797031,216.52665759648826
181,233.31052468797031,216.52665759648826
182,25.31052468797033,232.52665759648826
183,41.31052468797033,232.52665759648826
184,57.31052468797033,232.52665759648826
185,73.31052468797033,232.52665759648826
186,89.31052468797033,232.52665759648826
187,105.31052468797033,232.52665759648826
188,121.31052468797033,232.52665759648826
189,137.31052468797031,232.52665759648826
190,153.31052468797031,232.52665759648826
191,169.31052468797031,232.52665759648826
192,185.31052468797031,232.52665759648826
193,201.31052468797031,232.52665759648826
194,217.31052468797031,232.52665759648826
195,233.31052468797031,232.52665759648826
