atom_id,x_gt,y_gt
0,25.09582419422385,23.75551375900821
1,41.09582419422385,23.75551375900821
2,57.09582419422385,23.75551375900821
3,73.09582419422385,23.75551375900821
4,89.09582419422385,23.75551375900821
5,105.09582419422385,23.75551375900821
6,121.09582419422385,23.75551375900821
7,137.09582419422387,23.75551375900821
8,153.09582419422387,23.75551375900821
9,169.09582419422387,23.75551375900821
10,185.09582419422387,23.75551375900821
11,201.09582419422387,23.75551375900821
12,217.09582419422387,23.75551375900821
13,233.09582419422387,23.75551375900821
14,25.09582419422385,39.75551375900821
15,41.09582419422385,39.75551375900821
16,57.09582419422385,39.75551375900821
17,73.09582419422385,39.75551375900821
18,89.09582419422385,39.75551375900821
19,105.09582419422385,39.75551375900821
20,121.09582419422385,39.75551375900821
21,137.09582419422387,39.75551375900821
22,153.09582419422387,39.75551375900821
23,169.09582419422387,39.75551375900821
24,185.09582419422387,39.75551375900821
25,201.09582419422387,39.75551375900821
26,217.09582419422387,39.75551375900821
27,233.09582419422387,39.75551375900821
28,25.09582419422385,55.75551375900821
29,41.09582419422385,55.75551375900821
30,57.09582419422385,55.75551375900821
31,73.09582419422385,55.75551375900821
32,89.09582419422385,55.75551375900821
33,105.09582419422385,55.75551375900821
34,121.09582419422385,55.75551375900821
35,137.09582419422387,55.75551375900821
36,153.09582419422387,55.75551375900821
37,169.09582419422387,55.75551375900821
38,185.09582419422387,55.75551375900821
39,201.09582419422387,55.75551375900821
40,217.09582419422387,55.75551375900821
41,233.09582419422387,55.75551375900821
42,25.09582419422385,71.75551375900821
43,41.09582419422385,71.75551375900821
44,57.09582419422385,71.75551375900821
45,73.09582419422385,71.75551375900821
46,89.09582419422385,71.75551375900821
47,105.09582419422385,71.75551375900821
48,121.09582419422385,71.75551375900821
49,137.09582419422387,71.75551375900821
50,153.09582419422387,71.75551375900821
51,169.09582419422387,71.75551375900821
52,185.09582419422387,71.75551375900821
53,201.09582419422387,71.75551375900821
54,217.09582419422387,71.75551375900821
55,233.09582419422387,71.75551375900821
56,25.09582419422385,87.75551375900821
57,41.09582419422385,87.75551375900821
58,57.09582419422385,87.75551375900821
59,73.09582419422385,87.75551375900821
60,89.09582419422385,87.75551375900821
61,105.09582419422385,87.75551375900821
62,121.09582419422385,87.75551375900821
63,137.09582419422387,87.75551375900821
64,153.09582419422387,87.75551375900821
65,169.09582419422387,87.75551375900821
66,185.09582419422387,87.75551375900821
67,201.09582419422387,87.75551375900821
68,217.09582419422387,87.75551375900821
69,233.09582419422387,87.75551375900821
70,25.09582419422385,103.75551375900821
71,41.09582419422385,103.75551375900821
72,57.09582419422385,103.75551375900821
73,73.09582419422385,103.75551375900821
74,89.09582419422385,103.75551375900821
75,105.09582419422385,103.75551375900821
76,121.09582419422385,103.75551375900821
77,137.09582419422387,103.75551375900821
78,153.09582419422387,103.75551375900821
79,169.09582419422387,103.75551375900821
80,185.09582419422387,103.75551375900821
81,201.09582419422387,103.75551375900821
82,217.09582419422387,103.75551375900821
83,233.09582419422387,103.75551375900821
84,25.09582419422385,119.75551375900821
85,41.09582419422385,119.75551375900821
86,57.09582419422385,119.75551375900821
87,73.09582419422385,119.75551375900821
88,89.09582419422385,119.75551375900821
89,105.09582419422385,119.75551375900821
90,121.09582419422385,119.75551375900821
91,137.09582419422387,119.75551375900821
92,153.09582419422387,119.75551375900821
93,169.09582419422387,119.75551375900821
94,185.09582419422387,119.75551375900821
95,201.09582419422387,119.75551375900821
96,217.09582419422387,119.75551375900821
97,233.09582419422387,119.75551375900821
98,25.09582419422385,135.7555137590082
99,41.09582419422385,135.7555137590082
100,57.09582419422385,135.7555137590082
101,73.09582419422385,135.7555137590082
102,89.09582419422385,135.7555137590082
103,105.09582419422385,135.7555137590082
104,121.09582419422385,135.7555137590082
105,137.09582419422387,135.7555137590082
106,153.09582419422387,135.7555137590082
107,169.09582419422387,135.7555137590082
108,185.09582419422387,135.7555137590082
109,201.09582419422387,135.7555137590082
110,217.09582419422387,135.7555137590082
111,233.09582419422387,135.7555137590082
112,25.09582419422385,151.7555137590082
113,41.09582419422385,151.7555137590082
114,57.09582419422385,151.7555137590082
115,73.09582419422385,151.7555137590082
116,89.09582419422385,151.7555137590082
117,105.09582419422385,151.7555137590082
118,121.09582419422385,151.7555137590082
119,137.09582419422387,151.7555137590082
120,153.09582419422387,151.7555137590082
121,169.09582419422387,151.7555137590082
122,185.09582419422387,151.7555137590082
123,201.09582419422387,151.7555137590082
124,217.09582419422387,151.7555137590082
125,233.09582419422387,151.7555137590082
126,25.09582419422385,167.7555137590082
127,41.09582419422385,167.7555137590082
128,57.09582419422385,167.7555137590082
129,73.09582419422385,167.7555137590082
130,89.09582419422385,167.7555137590082
131,105.09582419422385,167.7555137590082
132,121.09582419422385,167.7555137590082
133,137.09582419422387,167.7555137590082
134,153.09582419422387,167.7555137590082
135,169.09582419422387,167.7555137590082
136,185.09582419422387,167.7555137590082
137,201.09582419422387,167.7555137590082
138,217.09582419422387,167.7555137590082
139,233.09582419422387,167.7555137590082
140,25.09582419422385,183.7555137590082
141,41.09582419422385,183.7555137590082
142,57.09582419422385,183.7555137590082
143,73.09582419422385,183.7555137590082
144,89.09582419422385,183.7555137590082
145,105.09582419422385,183.7555137590082
146,121.09582419422385,183.7555137590082
147,137.09582419422387,183.7555137590082
148,153.09582419422387,183.7555137590082
149,169.09582419422387,183.7555137590082
150,185.09582419422387,183.7555137590082
151,201.09582419422387,183.7555137590082
152,217.09582419422387,183.7555137590082
153,233.09582419422387,183.7555137590082
154,25.09582419422385,199.7555137590082
155,41.09582419422385,199.7555137590082
156,57.09582419422385,199.7555137590082
157,73.09582419422385,199.7555137590082
158,89.09582419422385,199.7555137590082
159,105.09582419422385,199.7555137590082
160,121.09582419422385,199.7555137590082
161,137.09582419422387,199.7555137590082
162,153.09582419422387,199.7555137590082
163,169.09582419422387,199.7555137590082
164,185.09582419422387,199.7555137590082
165,201.09582419422387,199.7555137590082
166,217.09582419422387,199.7555137590082
167,233.09582419422387,199.7555137590082
168,25.09582419422385,215.7555137590082
169,41.09582419422385,215.7555137590082
170,57.09582419422385,215.7555137590082
171,73.09582419422385,215.7555137590082
172,89.09582419422385,215.7555137590082
173,105.09582419422385,215.7555137590082
174,121.09582419422385,215.7555137590082
175,137.09582419422387,215.7555137590082
176,153.09582419422387,215.7555137590082
177,169.09582419422387,215.7555137590082
178,185.09582419422387,215.7555137590082
179,201.09582419422387,215.7555137590082
180,217.09582419422387,215.7555137590082
181,233.09582419422387,215.7555137590082
182,25.09582419422385,231.7555137590082
183,41.09582419422385,231.7555137590082
184,57.09582419422385,231.7555137590082
185,73.09582419422385,231.7555137590082
186,89.09582419422385,231.7555137590082
187,105.09582419422385,231.7555137590082
188,121.09582419422385,231.7555137590082
189,137.09582419422387,231.7555137590082
190,153.09582419422387,231.7555137590082
191,169.09582419422387,231.7555137590082
192,185.09582419422387,231.7555137590082
193,201.09582419422387,231.7555137590082
194,217.09582419422387,231.7555137590082
195,233.09582419422387,231.7555137590082
