atom_id,x_gt,y_gt
0,25.044558807961412,25.144257221107814
1,41.04455880796141,25.144257221107814
2,57.04455880796141,25.144257221107814
3,73.04455880796141,25.144257221107814
4,89.04455880796141,25.144257221107814
5,105.04455880796141,25.144257221107814
6,121.04455880796141,25.144257221107814
7,137.0445588079614,25.144257221107814
8,153.0445588079614,25.144257221107814
9,169.0445588079614,25.144257221107814
10,185.0445588079614,25.144257221107814
11,201.0445588079614,25.144257221107814
12,217.0445588079614,25.144257221107814
13,233.0445588079614,25.144257221107814
14,25.044558807961412,41.144257221107814
15,41.04455880796141,41.144257221107814
16,57.04455880796141,41.144257221107814
17,73.04455880796141,41.144257221107814
18,89.04455880796141,41.144257221107814
19,105.04455880796141,41.144257221107814
20,121.04455880796141,41.144257221107814
21,137.0445588079614,41.144257221107814
22,153.0445588079614,41.144257221107814
23,169.0445588079614,41.144257221107814
24,185.0445588079614,41.144257221107814
25,201.0445588079614,41.144257221107814
26,217.0445588079614,41.144257221107814
27,233.0445588079614,41.144257221107814
28,25.044558807961412,57.144257221107814
29,41.04455880796141,57.144257221107814
30,57.04455880796141,57.144257221107814
31,73.04455880796141,57.144257221107814
32,89.04455880796141,57.144257221107814
33,105.04455880796141,57.144257221107814
34,121.04455880796141,57.144257221107814
35,137.0445588079614,57.144257221107814
36,153.0445588079614,57.144257221107814
37,169.0445588079614,57.144257221107814
38,185.0445588079614,57.144257221107814
39,201.0445588079614,57.144257221107814
40,217.0445588079614,57.144257221107814
41,233.0445588079614,57.144257221107814
42,25.044558807961412,73.14425722110782
43,41.04455880796141,73.14425722110782
44,57.04455880796141,73.14425722110782
45,73.04455880796141,73.14425722110782
46,89.04455880796141,73.14425722110782
47,105.04455880796141,73.14425722110782
48,121.04455880796141,73.14425722110782
49,137.0445588079614,73.14425722110782
50,153.0445588079614,73.14425722110782
51,169.0445588079614,73.14425722110782
52,185.0445588079614,73.14425722110782
53,201.0445588079614,73.14425722110782
54,217.0445588079614,73.14425722110782
55,233.0445588079614,73.14425722110782
56,25.044558807961412,89.14425722110782
57,41.04455880796141,89.14425722110782
58,57.04455880796141,89.14425722110782
59,73.04455880796141,89.14425722110782
60,89.04455880796141,89.14425722110782
61,105.04455880796141,89.14425722110782
62,121.04455880796141,89.14425722110782
63,137.0445588079614,89.14425722110782
64,153.0445588079614,89.14425722110782
65,169.0445588079614,89.14425722110782
66,185.0445588079614,89.14425722110782
67,201.0445588079614,89.14425722110782
68,217.0445588079614,89.14425722110782
69,233.0445588079614,89.14425722110782
70,25.044558807961412,105.14425722110782
71,41.04455880796141,105.14425722110782
72,57.04455880796141,105.14425722110782
73,73.04455880796141,105.14425722110782
74,89.04455880796141,105.14425722110782
75,105.04455880796141,105.14425722110782
76,121.04455880796141,105.14425722110782
77,137.0445588079614,105.14425722110782
78,153.0445588079614,105.14425722110782
79,169.0445588079614,105.14425722110782
80,185.0445588079614,105.14425722110782
81,201.0445588079614,105.14425722110782
82,217.0445588079614,105.14425722110782
83,233.0445588079614,105.14425722110782
84,25.044558807961412,121.14425722110782
85,41.04455880796141,121.14425722110782
86,57.04455880796141,121.14425722110782
87,73.04455880796141,121.14425722110782
88,89.04455880796141,121.14425722110782
89,105.04455880796141,121.14425722110782
