gt_atom_id,pred_atom_id,x_gt,y_gt,x_pred,y_pred,dx,dy,distance
0,1,25.09582419422385,23.75551375900821,24.75,24.75,-0.3458241942238516,0.9944862409917903,1.0528994523849642
1,2,41.09582419422385,23.75551375900821,40.75,24.75,-0.3458241942238516,0.9944862409917903,1.0528994523849642
2,3,57.09582419422385,23.75551375900821,56.75,24.75,-0.3458241942238516,0.9944862409917903,1.0528994523849642
3,4,73.09582419422385,23.75551375900821,72.75,24.75,-0.3458241942238516,0.9944862409917903,1.0528994523849642
4,5,89.09582419422385,23.75551375900821,88.75,24.75,-0.3458241942238516,0.9944862409917903,1.0528994523849642
5,6,105.09582419422384,23.75551375900821,104.75,24.75,-0.34582419422383737,0.9944862409917903,1.0528994523849595
6,7,121.09582419422384,23.75551375900821,120.75,24.75,-0.34582419422383737,0.9944862409917903,1.0528994523849595
7,8,137.0958241942239,23.75551375900821,136.75,24.75,-0.3458241942238942,0.9944862409917903,1.0528994523849782
8,9,153.0958241942239,23.75551375900821,152.78947368421052,24.63157894736842,-0.3063505100133739,0.8760651883602115,0.9280845054422939
9,10,169.0958241942239,23.75551375900821,168.78947368421052,24.63157894736842,-0.3063505100133739,0.8760651883602115,0.9280845054422939
10,11,185.0958241942239,23.75551375900821,184.7894736842105,24.63157894736842,-0.3063505100134023,0.8760651883602115,0.9280845054423033
11,12,201.0958241942239,23.75551375900821,200.7894736842105,24.63157894736842,-0.3063505100134023,0.8760651883602115,0.9280845054423033
12,13,217.0958241942239,23.75551375900821,216.7894736842105,24.63157894736842,-0.3063505100134023,0.8760651883602115,0.9280845054423033
13,0,233.0958241942239,23.75551375900821,232.7894736842105,24.36842105263158,-0.3063505100134023,0.612907293623369,0.6852050682548944
14,27,25.09582419422385,39.75551375900821,24.75,40.75,-0.3458241942238516,0.9944862409917903,1.0528994523849642
15,14,41.09582419422385,39.75551375900821,40.72727272727273,40.5,-0.36855146695112495,0.7444862409917903,0.8307165261495116
16,15,57.09582419422385,39.75551375900821,56.76190476190476,40.38095238095238,-0.3339194323190924,0.6254386219441699,0.7089962320772425
17,16,73.09582419422385,39.75551375900821,72.76190476190476,40.38095238095238,-0.3339194323190924,0.6254386219441699,0.7089962320772425
18,17,89.09582419422385,39.75551375900821,88.76190476190476,40.38095238095238,-0.3339194323190924,0.6254386219441699,0.7089962320772425
19,18,105.09582419422384,39.75551375900821,104.76190476190476,40.38095238095238,-0.33391943231907817,0.6254386219441699,0.7089962320772359
20,19,121.09582419422384,39.75551375900821,120.76190476190476,40.38095238095238,-0.33391943231907817,0.6254386219441699,0.7089962320772359
21,20,137.0958241942239,39.75551375900821,136.76190476190476,40.38095238095238,-0.333919432319135,0.6254386219441699,0.7089962320772626
22,21,153.0958241942239,39.75551375900821,152.76190476190476,40.38095238095238,-0.333919432319135,0.6254386219441699,0.7089962320772626
23,22,169.0958241942239,39.75551375900821,168.76190476190476,40.38095238095238,-0.333919432319135,0.6254386219441699,0.7089962320772626
24,23,185.0958241942239,39.75551375900821,184.75,40.25,-0.3458241942238942,0.4944862409917903,0.6034161216281817
25,24,201.0958241942239,39.75551375900821,200.75,40.25,-0.3458241942238942,0.4944862409917903,0.6034161216281817
26,25,217.0958241942239,39.75551375900821,216.75,40.25,-0.3458241942238942,0.4944862409917903,0.6034161216281817
27,26,233.0958241942239,39.75551375900821,232.75,40.25,-0.3458241942238942,0.4944862409917903,0.6034161216281817
28,28,25.09582419422385,55.75551375900821,24.761904761904763,56.61904761904762,-0.3339194323190888,0.8635338600394107,0.925847133556543
29,29,41.09582419422385,55.75551375900821,40.72727272727273,56.5,-0.36855146695112495,0.7444862409917903,0.8307165261495116
30,30,57.09582419422385,55.75551375900821,56.72727272727273,56.5,-0.36855146695112495,0.7444862409917903,0.8307165261495116
31,31,73.09582419422385,55.75551375900821,72.76190476190476,56.38095238095238,-0.3339194323190924,0.6254386219441699,0.7089962320772425
32,32,89.09582419422385,55.75551375900821,88.76190476190476,56.38095238095238,-0.3339194323190924,0.6254386219441699,0.7089962320772425
33,33,105.09582419422384,55.75551375900821,104.76190476190476,56.38095238095238,-0.33391943231907817,0.6254386219441699,0.7089962320772359
34,34,121.09582419422384,55.75551375900821,120.76190476190476,56.38095238095238,-0.33391943231907817,0.6254386219441699,0.7089962320772359
35,35,137.0958241942239,55.75551375900821,136.76190476190476,56.38095238095238,-0.333919432319135,0.6254386219441699,0.7089962320772626
36,36,153.0958241942239,55.75551375900821,152.76190476190476,56.38095238095238,-0.333919432319135,0.6254386219441699,0.7089962320772626
37,37,169.0958241942239,55.75551375900821,168.76190476190476,56.38095238095238,-0.333919432319135,0.6254386219441699,0.7089962320772626
38,38,185.0958241942239,55.75551375900821,184.75,56.25,-0.3458241942238942,0.4944862409917903,0.6034161216281817
39,39,201.0958241942239,55.75551375900821,200.75,56.25,-0.3458241942238942,0.4944862409917903,0.6034161216281817
40,40,217.0958241942239,55.75551375900821,216.75,56.25,-0.3458241942238942,0.4944862409917903,0.6034161216281817
41,41,233.0958241942239,55.75551375900821,232.75,56.25,-0.3458241942238942,0.4944862409917903,0.6034161216281817
42,42,25.09582419422385,71.75551375900821,24.761904761904763,72.61904761904762,-0.3339194323190888,0.8635338600394107,0.925847133556543
43,43,41.09582419422385,71.75551375900821,40.72727272727273,72.5,-0.36855146695112495,0.7444862409917903,0.8307165261495116
44,44,57.09582419422385,71.75551375900821,56.72727272727273,72.5,-0.36855146695112495,0.7444862409917903,0.8307165261495116
45,45,73.09582419422385,71.75551375900821,72.76190476190476,72.38095238095238,-0.3339194323190924,0.6254386219441699,0.7089962320772425
46,46,89.09582419422385,71.75551375900821,88.76190476190476,72.38095238095238,-0.3339194323190924,0.6254386219441699,0.7089962320772425
47,47,105.09582419422384,71.75551375900821,104.76190476190476,72.38095238095238,-0.33391943231907817,0.6254386219441699,0.7089962320772359
48,48,121.09582419422384,71.75551375900821,120.76190476190476,72.38095238095238,-0.33391943231907817,0.6254386219441699,0.7089962320772359
49,49,137.0958241942239,71.75551375900821,136.76190476190476,72.38095238095238,-0.333919432319135,0.6254386219441699,0.7089962320772626
50,50,153.0958241942239,71.75551375900821,152.76190476190476,72.38095238095238,-0.333919432319135,0.6254386219441699,0.7089962320772626
51,51,169.0958241942239,71.75551375900821,168.76190476190476,72.38095238095238,-0.333919432319135,0.6254386219441699,0.7089962320772626
52,52,185.0958241942239,71.75551375900821,184.7619047619048,72.38095238095238,-0.3339194323191066,0.6254386219441699,0.7089962320772492
53,53,201.0958241942239,71.75551375900821,200.7619047619048,72.38095238095238,-0.3339194323191066,0.6254386219441699,0.7089962320772492
54,54,217.0958241942239,71.75551375900821,216.7619047619048,72.38095238095238,-0.3339194323191066,0.6254386219441699,0.7089962320772492
55,55,233.0958241942239,71.75551375900821,232.75,72.25,-0.3458241942238942,0.4944862409917903,0.6034161216281817
56,56,25.09582419422385,87.75551375900821,24.727272727272727,88.5,-0.36855146695112495,0.7444862409917903,0.8307165261495116
57,57,41.09582419422385,87.75551375900821,40.72727272727273,88.5,-0.36855146695112495,0.7444862409917903,0.8307165261495116
58,58,57.09582419422385,87.75551375900821,56.72727272727273,88.5,-0.36855146695112495,0.7444862409917903,0.8307165261495116
59,59,73.09582419422385,87.75551375900821,72.76190476190476,88.38095238095238,-0.3339194323190924,0.6254386219441699,0.7089962320772425
60,60,89.09582419422385,87.75551375900821,88.76190476190476,88.38095238095238,-0.3339194323190924,0.6254386219441699,0.7089962320772425
61,61,105.09582419422384,87.75551375900821,104.76190476190476,88.38095238095238,-0.33391943231907817,0.6254386219441699,0.7089962320772359
62,62,121.09582419422384,87.75551375900821,120.76190476190476,88.38095238095238,-0.33391943231907817,0.6254386219441699,0.7089962320772359
63,63,137.0958241942239,87.75551375900821,136.76190476190476,88.38095238095238,-0.333919432319135,0.6254386219441699,0.7089962320772626
64,64,153.0958241942239,87.75551375900821,152.76190476190476,88.38095238095238,-0.333919432319135,0.6254386219441699,0.7089962320772626
65,65,169.0958241942239,87.75551375900821,168.76190476190476,88.38095238095238,-0.333919432319135,0.6254386219441699,0.7089962320772626
66,66,185.0958241942239,87.75551375900821,184.7619047619048,88.38095238095238,-0.3339194323191066,0.6254386219441699,0.7089962320772492
67,67,201.0958241942239,87.75551375900821,200.7619047619048,88.38095238095238,-0.3339194323191066,0.6254386219441699,0.7089962320772492
68,68,217.0958241942239,87.75551375900821,216.7619047619048,88.38095238095238,-0.3339194323191066,0.6254386219441699,0.7089962320772492
69,69,233.0958241942239,87.75551375900821,232.75,88.25,-0.3458241942238942,0.4944862409917903,0.6034161216281817
70,70,25.09582419422385,103.7555137590082,24.727272727272727,104.5,-0.36855146695112495,0.7444862409918045,0.8307165261495243
71,71,41.09582419422385,103.7555137590082,40.72727272727273,104.5,-0.36855146695112495,0.7444862409918045,0.8307165261495243
72,72,57.09582419422385,103.7555137590082,56.72727272727273,104.5,-0.36855146695112495,0.7444862409918045,0.8307165261495243
73,73,73.09582419422385,103.7555137590082,72.76190476190476,104.38095238095238,-0.3339194323190924,0.6254386219441841,0.708996232077255
74,74,89.09582419422385,103.7555137590082,88.76190476190476,104.38095238095238,-0.3339194323190924,0.6254386219441841,0.708996232077255
75,75,105.09582419422384,103.7555137590082,104.76190476190476,104.38095238095238,-0.33391943231907817,0.6254386219441841,0.7089962320772484
76,76,121.09582419422384,103.7555137590082,120.76190476190476,104.38095238095238,-0.33391943231907817,0.6254386219441841,0.7089962320772484
77,77,137.0958241942239,103.7555137590082,136.76190476190476,104.38095238095238,-0.333919432319135,0.6254386219441841,0.7089962320772751
78,78,153.0958241942239,103.7555137590082,152.76190476190476,104.38095238095238,-0.333919432319135,0.6254386219441841,0.7089962320772751
79,79,169.0958241942239,103.7555137590082,168.76190476190476,104.38095238095238,-0.333919432319135,0.6254386219441841,0.7089962320772751
80,80,185.0958241942239,103.7555137590082,184.7619047619048,104.38095238095238,-0.3339194323191066,0.6254386219441841,0.7089962320772617
81,81,201.0958241942239,103.7555137590082,200.7619047619048,104.38095238095238,-0.3339194323191066,0.6254386219441841,0.7089962320772617
82,82,217.0958241942239,103.7555137590082,216.7619047619048,104.38095238095238,-0.3339194323191066,0.6254386219441841,0.7089962320772617
83,83,233.0958241942239,103.7555137590082,232.75,104.25,-0.3458241942238942,0.4944862409918045,0.6034161216281934
84,84,25.09582419422385,119.7555137590082,24.727272727272727,120.5,-0.36855146695112495,0.7444862409918045,0.8307165261495243
85,85,41.09582419422385,119.7555137590082,40.72727272727273,120.5,-0.36855146695112495,0.7444862409918045,0.8307165261495243
86,86,57.09582419422385,119.7555137590082,56.72727272727273,120.5,-0.36855146695112495,0.7444862409918045,0.8307165261495243
87,87,73.09582419422385,119.7555137590082,72.76190476190476,120.38095238095238,-0.3339194323190924,0.6254386219441841,0.708996232077255
88,88,89.09582419422385,119.7555137590082,88.76190476190476,120.38095238095238,-0.3339194323190924,0.6254386219441841,0.708996232077255
89,89,105.09582419422384,119.7555137590082,104.76190476190476,120.38095238095238,-0.33391943231907817,0.6254386219441841,0.7089962320772484
90,90,121.09582419422384,119.7555137590082,120.76190476190476,120.38095238095238,-0.33391943231907817,0.6254386219441841,0.7089962320772484
91,91,137.0958241942239,119.7555137590082,136.76190476190476,120.38095238095238,-0.333919432319135,0.6254386219441841,0.7089962320772751
92,92,153.0958241942239,119.7555137590082,152.76190476190476,120.38095238095238,-0.333919432319135,0.6254386219441841,0.7089962320772751
93,93,169.0958241942239,119.7555137590082,168.76190476190476,120.38095238095238,-0.333919432319135,0.6254386219441841,0.7089962320772751
94,94,185.0958241942239,119.7555137590082,184.7619047619048,120.38095238095238,-0.3339194323191066,0.6254386219441841,0.7089962320772617
95,95,201.0958241942239,119.7555137590082,200.7619047619048,120.38095238095238,-0.3339194323191066,0.6254386219441841,0.7089962320772617
96,96,217.0958241942239,119.7555137590082,216.7619047619048,120.38095238095238,-0.3339194323191066,0.6254386219441841,0.7089962320772617
97,97,233.0958241942239,119.7555137590082,232.75,120.25,-0.3458241942238942,0.4944862409918045,0.6034161216281934
98,98,25.09582419422385,135.7555137590082,24.727272727272727,136.5,-0.36855146695112495,0.7444862409917903,0.8307165261495116
99,99,41.09582419422385,135.7555137590082,40.72727272727273,136.5,-0.36855146695112495,0.7444862409917903,0.8307165261495116
100,100,57.09582419422385,135.7555137590082,56.76190476190476,136.38095238095238,-0.3339194323190924,0.6254386219441699,0.7089962320772425
101,101,73.09582419422385,135.7555137590082,72.76190476190476,136.38095238095238,-0.3339194323190924,0.6254386219441699,0.7089962320772425
102,102,89.09582419422385,135.7555137590082,88.76190476190476,136.38095238095238,-0.3339194323190924,0.6254386219441699,0.7089962320772425
103,103,105.09582419422384,135.7555137590082,104.76190476190476,136.38095238095238,-0.33391943231907817,0.6254386219441699,0.7089962320772359
104,104,121.09582419422384,135.7555137590082,120.76190476190476,136.38095238095238,-0.33391943231907817,0.6254386219441699,0.7089962320772359
105,105,137.0958241942239,135.7555137590082,136.76190476190476,136.38095238095238,-0.333919432319135,0.6254386219441699,0.7089962320772626
106,106,153.0958241942239,135.7555137590082,152.76190476190476,136.38095238095238,-0.333919432319135,0.6254386219441699,0.7089962320772626
107,107,169.0958241942239,135.7555137590082,168.76190476190476,136.38095238095238,-0.333919432319135,0.6254386219441699,0.7089962320772626
108,108,185.0958241942239,135.7555137590082,184.7619047619048,136.38095238095238,-0.3339194323191066,0.6254386219441699,0.7089962320772492
109,109,201.0958241942239,135.7555137590082,200.7619047619048,136.38095238095238,-0.3339194323191066,0.6254386219441699,0.7089962320772492
110,110,217.0958241942239,135.7555137590082,216.7619047619048,136.38095238095238,-0.3339194323191066,0.6254386219441699,0.7089962320772492
111,111,233.0958241942239,135.7555137590082,232.75,136.25,-0.3458241942238942,0.4944862409917903,0.6034161216281817
112,112,25.09582419422385,151.7555137590082,24.761904761904763,152.38095238095238,-0.3339194323190888,0.6254386219441699,0.7089962320772409
113,113,41.09582419422385,151.7555137590082,40.72727272727273,152.5,-0.36855146695112495,0.7444862409917903,0.8307165261495116
114,114,57.09582419422385,151.7555137590082,56.76190476190476,152.38095238095238,-0.3339194323190924,0.6254386219441699,0.7089962320772425
115,115,73.09582419422385,151.7555137590082,72.76190476190476,152.38095238095238,-0.3339194323190924,0.6254386219441699,0.7089962320772425
