gt_atom_id,pred_atom_id,x_gt,y_gt,x_pred,y_pred,dx,dy,distance
0,0,25.04455880796141,25.14425722110781,24.75,25.75,-0.2945588079614083,0.6057427788921892,0.6735645518639453
1,1,41.04455880796141,25.14425722110781,40.75,25.75,-0.2945588079614083,0.6057427788921892,0.6735645518639453
2,2,57.04455880796141,25.14425722110781,56.75,25.75,-0.2945588079614083,0.6057427788921892,0.6735645518639453
3,3,73.04455880796141,25.14425722110781,72.75,25.75,-0.2945588079614083,0.6057427788921892,0.6735645518639453
4,4,89.04455880796141,25.14425722110781,88.75,25.75,-0.2945588079614083,0.6057427788921892,0.6735645518639453
5,5,105.0445588079614,25.14425722110781,104.75,25.75,-0.2945588079613941,0.6057427788921892,0.6735645518639392
6,6,121.0445588079614,25.14425722110781,120.75,25.75,-0.2945588079613941,0.6057427788921892,0.6735645518639392
7,7,137.0445588079614,25.14425722110781,136.85714285714286,25.80952380952381,-0.18741595081854712,0.6652665884159994,0.6911616108291047
8,8,153.0445588079614,25.14425722110781,152.75,25.75,-0.2945588079614083,0.6057427788921892,0.6735645518639453
9,9,169.0445588079614,25.14425722110781,168.75,25.75,-0.2945588079614083,0.6057427788921892,0.6735645518639453
10,10,185.0445588079614,25.14425722110781,184.75,25.75,-0.2945588079614083,0.6057427788921892,0.6735645518639453
11,11,201.0445588079614,25.14425722110781,200.8571428571429,25.80952380952381,-0.1874159508185187,0.6652665884159994,0.691161610829097
12,12,217.0445588079614,25.14425722110781,216.8571428571429,25.80952380952381,-0.1874159508185187,0.6652665884159994,0.691161610829097
13,13,233.0445588079614,25.14425722110781,232.7894736842105,25.63157894736842,-0.2550851237509164,0.48732172626061043,0.5500462573680888
14,18,25.04455880796141,41.14425722110781,24.75,41.75,-0.2945588079614083,0.6057427788921927,0.6735645518639485
15,19,41.04455880796141,41.14425722110781,40.75,41.75,-0.2945588079614083,0.6057427788921927,0.6735645518639485
16,20,57.04455880796141,41.14425722110781,56.75,41.75,-0.2945588079614083,0.6057427788921927,0.6735645518639485
17,21,73.04455880796141,41.14425722110781,72.75,41.75,-0.2945588079614083,0.6057427788921927,0.6735645518639485
18,22,89.04455880796141,41.14425722110781,88.75,41.75,-0.2945588079614083,0.6057427788921927,0.6735645518639485
19,23,105.0445588079614,41.14425722110781,104.75,41.75,-0.2945588079613941,0.6057427788921927,0.6735645518639423
20,24,121.0445588079614,41.14425722110781,120.75,41.75,-0.2945588079613941,0.6057427788921927,0.6735645518639423
21,25,137.0445588079614,41.14425722110781,136.75,41.75,-0.2945588079614083,0.6057427788921927,0.6735645518639485
22,26,153.0445588079614,41.14425722110781,152.75,41.75,-0.2945588079614083,0.6057427788921927,0.6735645518639485
23,14,169.0445588079614,41.14425722110781,168.8,41.5,-0.24455880796139695,0.35574277889219275,0.43169657780139853
24,27,185.0445588079614,41.14425722110781,184.75,41.75,-0.2945588079614083,0.6057427788921927,0.6735645518639485
25,15,201.0445588079614,41.14425722110781,200.8,41.5,-0.24455880796139695,0.35574277889219275,0.43169657780139853
26,16,217.0445588079614,41.14425722110781,216.8,41.5,-0.24455880796139695,0.35574277889219275,0.43169657780139853
27,17,233.0445588079614,41.14425722110781,232.75,41.25,-0.2945588079614083,0.10574277889219275,0.3129639382348851
28,32,25.04455880796141,57.14425722110781,24.75,57.75,-0.2945588079614083,0.6057427788921927,0.6735645518639485
29,28,41.04455880796141,57.14425722110781,40.76190476190476,57.38095238095238,-0.2826540460566491,0.23669515984457234,0.3686704605010306
30,33,57.04455880796141,57.14425722110781,56.61904761904762,57.76190476190476,-0.4255111889137879,0.6176475407969519,0.7500321703389446
31,34,73.04455880796141,57.14425722110781,72.38095238095238,57.76190476190476,-0.6636064270090287,0.6176475407969519,0.9065660343406937
32,35,89.04455880796141,57.14425722110781,88.75,57.75,-0.2945588079614083,0.6057427788921927,0.6735645518639485
33,36,105.0445588079614,57.14425722110781,104.75,57.75,-0.2945588079613941,0.6057427788921927,0.6735645518639423
34,37,121.0445588079614,57.14425722110781,120.75,57.75,-0.2945588079613941,0.6057427788921927,0.6735645518639423
35,38,137.0445588079614,57.14425722110781,136.75,57.75,-0.2945588079614083,0.6057427788921927,0.6735645518639485
36,39,153.0445588079614,57.14425722110781,152.75,57.75,-0.2945588079614083,0.6057427788921927,0.6735645518639485
37,40,169.0445588079614,57.14425722110781,168.75,57.75,-0.2945588079614083,0.6057427788921927,0.6735645518639485
38,41,185.0445588079614,57.14425722110781,184.75,57.75,-0.2945588079614083,0.6057427788921927,0.6735645518639485
39,29,201.0445588079614,57.14425722110781,200.8,57.5,-0.24455880796139695,0.35574277889219275,0.43169657780139853
40,30,217.0445588079614,57.14425722110781,216.8,57.5,-0.24455880796139695,0.35574277889219275,0.43169657780139853
41,31,233.0445588079614,57.14425722110781,232.75,57.25,-0.2945588079614083,0.10574277889219275,0.3129639382348851
42,44,25.04455880796141,73.14425722110782,24.75,73.75,-0.2945588079614083,0.6057427788921785,0.6735645518639357
43,45,41.04455880796141,73.14425722110782,40.75,73.75,-0.2945588079614083,0.6057427788921785,0.6735645518639357
44,46,57.04455880796141,73.14425722110782,56.75,73.75,-0.2945588079614083,0.6057427788921785,0.6735645518639357
45,47,73.04455880796141,73.14425722110782,72.75,73.75,-0.2945588079614083,0.6057427788921785,0.6735645518639357
46,48,89.04455880796141,73.14425722110782,88.75,73.75,-0.2945588079614083,0.6057427788921785,0.6735645518639357
47,49,105.0445588079614,73.14425722110782,104.75,73.75,-0.2945588079613941,0.6057427788921785,0.6735645518639295
48,50,121.0445588079614,73.14425722110782,120.75,73.75,-0.2945588079613941,0.6057427788921785,0.6735645518639295
49,51,137.0445588079614,73.14425722110782,136.75,73.75,-0.2945588079614083,0.6057427788921785,0.6735645518639357
50,52,153.0445588079614,73.14425722110782,152.75,73.75,-0.2945588079614083,0.6057427788921785,0.6735645518639357
51,42,169.0445588079614,73.14425722110782,168.8,73.5,-0.24455880796139695,0.35574277889217853,0.43169657780138687
52,53,185.0445588079614,73.14425722110782,184.75,73.75,-0.2945588079614083,0.6057427788921785,0.6735645518639357
53,54,201.0445588079614,73.14425722110782,200.75,73.75,-0.2945588079614083,0.6057427788921785,0.6735645518639357
54,55,217.0445588079614,73.14425722110782,216.75,73.75,-0.2945588079614083,0.6057427788921785,0.6735645518639357
55,43,233.0445588079614,73.14425722110782,232.7619047619048,73.38095238095238,-0.2826540460566207,0.23669515984455813,0.3686704605009997
56,59,25.04455880796141,89.14425722110782,24.75,89.75,-0.2945588079614083,0.6057427788921785,0.6735645518639357
57,60,41.04455880796141,89.14425722110782,40.75,89.75,-0.2945588079614083,0.6057427788921785,0.6735645518639357
58,61,57.04455880796141,89.14425722110782,56.75,89.75,-0.2945588079614083,0.6057427788921785,0.6735645518639357
59,56,73.04455880796141,89.14425722110782,72.76190476190476,89.61904761904762,-0.2826540460566491,0.47479039793979894,0.5525569940992756
60,62,89.04455880796141,89.14425722110782,88.75,89.75,-0.2945588079614083,0.6057427788921785,0.6735645518639357
61,57,105.0445588079614,89.14425722110782,104.8,89.5,-0.24455880796139695,0.35574277889217853,0.43169657780138687
62,63,121.0445588079614,89.14425722110782,120.75,89.75,-0.2945588079613941,0.6057427788921785,0.6735645518639295
63,64,137.0445588079614,89.14425722110782,136.75,89.75,-0.2945588079614083,0.6057427788921785,0.6735645518639357
64,65,153.0445588079614,89.14425722110782,152.75,89.75,-0.2945588079614083,0.6057427788921785,0.6735645518639357
65,66,169.0445588079614,89.14425722110782,168.75,89.75,-0.2945588079614083,0.6057427788921785,0.6735645518639357
66,67,185.0445588079614,89.14425722110782,184.75,89.75,-0.2945588079614083,0.6057427788921785,0.6735645518639357
67,68,201.0445588079614,89.14425722110782,200.75,89.75,-0.2945588079614083,0.6057427788921785,0.6735645518639357
68,69,217.0445588079614,89.14425722110782,216.75,89.75,-0.2945588079614083,0.6057427788921785,0.6735645518639357
