gt_atom_id,pred_atom_id,x_gt,y_gt,x_pred,y_pred,dx,dy,distance
0,0,23.483192096930324,25.707059955394406,22.789473684210527,26.63157894736842,-0.6937184127197966,0.9245189919740149,1.155846271208729
1,1,39.48319209693032,25.707059955394406,38.78947368421053,26.63157894736842,-0.6937184127197895,0.9245189919740149,1.1558462712087247
2,2,55.48319209693032,25.707059955394406,54.78947368421053,26.63157894736842,-0.6937184127197895,0.9245189919740149,1.1558462712087247
3,3,71.48319209693032,25.707059955394406,70.78947368421052,26.63157894736842,-0.6937184127198037,0.9245189919740149,1.1558462712087332
4,4,87.48319209693032,25.707059955394406,86.78947368421052,26.63157894736842,-0.6937184127198037,0.9245189919740149,1.1558462712087332
5,5,103.48319209693032,25.707059955394406,102.78947368421052,26.63157894736842,-0.6937184127198037,0.9245189919740149,1.1558462712087332
6,6,119.48319209693032,25.707059955394406,118.78947368421052,26.63157894736842,-0.6937184127198037,0.9245189919740149,1.1558462712087332
7,7,135.48319209693034,25.707059955394406,134.78947368421052,26.63157894736842,-0.6937184127198179,0.9245189919740149,1.1558462712087418
8,8,151.48319209693034,25.707059955394406,150.75,26.75,-0.7331920969303383,1.0429400446055936,1.2748704199419736
9,9,167.48319209693034,25.707059955394406,166.78947368421052,26.63157894736842,-0.6937184127198179,0.9245189919740149,1.1558462712087418
10,10,183.48319209693037,25.707059955394406,182.7894736842105,26.63157894736842,-0.6937184127198748,0.9245189919740149,1.1558462712087758
11,11,199.48319209693037,25.707059955394406,198.7894736842105,26.63157894736842,-0.6937184127198748,0.9245189919740149,1.1558462712087758
12,12,215.48319209693037,25.707059955394406,214.75,26.75,-0.7331920969303667,1.0429400446055936,1.27487041994199
13,13,231.48319209693037,25.707059955394406,230.9,26.7,-0.583192096930361,0.9929400446055929,1.1515393845211672
14,19,23.483192096930324,41.707059955394406,22.789473684210527,42.63157894736842,-0.6937184127197966,0.9245189919740113,1.155846271208726
15,14,39.48319209693032,41.707059955394406,38.78947368421053,42.36842105263158,-0.6937184127197895,0.661361097237176,0.958459042987871
16,20,55.48319209693032,41.707059955394406,54.78947368421053,42.63157894736842,-0.6937184127197895,0.9245189919740113,1.1558462712087219
17,21,71.48319209693032,41.707059955394406,70.77777777777777,42.5,-0.7054143191525526,0.7929400446055936,1.0613026316770255
18,22,87.48319209693032,41.707059955394406,86.78947368421052,42.63157894736842,-0.6937184127198037,0.9245189919740113,1.1558462712087303
19,23,103.48319209693032,41.707059955394406,102.78947368421052,42.63157894736842,-0.6937184127198037,0.9245189919740113,1.1558462712087303
20,15,119.48319209693032,41.707059955394406,118.8,42.5,-0.6831920969303269,0.7929400446055936,1.0466639172376098
21,16,135.48319209693034,41.707059955394406,134.8,42.5,-0.6831920969303269,0.7929400446055936,1.0466639172376098
22,24,151.48319209693034,41.707059955394406,150.78947368421052,42.63157894736842,-0.6937184127198179,0.9245189919740113,1.155846271208739
23,25,167.48319209693034,41.707059955394406,166.78947368421052,42.63157894736842,-0.6937184127198179,0.9245189919740113,1.155846271208739
